Date,Time,Voltage1,Current1 ,Status1,BAT %,,
7/7/2025,23:48:20,67.54,3.03,Charging,,,
7/7/2025,23:48:25,67.54,3.11,Charging,,,
7/7/2025,23:48:31,67.46,3.11,Charging,,,
7/7/2025,23:48:36,67.53,3.09,Charging,,,
7/7/2025,23:48:42,67.48,3.07,Charging,,,
7/7/2025,23:48:47,67.52,3.1,Charging,,,
7/7/2025,23:48:52,67.49,3.11,Charging,,,
7/7/2025,23:48:57,67.51,3.09,Charging,,,
7/7/2025,23:49:02,67.52,3.14,Charging,,,
7/7/2025,23:49:08,67.5,3.1,Charging,,,
7/7/2025,23:49:13,67.51,3.1,Charging,,,
7/7/2025,23:49:18,67.51,3.12,Charging,,,
7/7/2025,23:49:23,67.49,3.12,Charging,,,
7/7/2025,23:49:29,67.51,3.12,Charging,,,
7/7/2025,23:49:35,67.5,3.11,Charging,,,
7/7/2025,23:49:40,67.52,3.13,Charging,,,
7/7/2025,23:49:45,67.54,3.11,Charging,,,
7/7/2025,23:49:50,67.51,3.13,Charging,,,
7/7/2025,23:49:56,67.51,3.13,Charging,,,
7/7/2025,23:50:01,67.51,3.12,Charging,,,
7/7/2025,23:50:07,67.51,3.1,Charging,,,
7/7/2025,23:50:12,67.54,3.13,Charging,,,
7/7/2025,23:50:18,67.5,3.11,Charging,,,
7/7/2025,23:50:23,67.51,3.09,Charging,,,
7/7/2025,23:50:28,67.49,3.15,Charging,,,
7/7/2025,23:50:33,67.48,3.11,Charging,,,
7/7/2025,23:50:39,67.52,3.12,Charging,,,
7/7/2025,23:50:44,67.54,3.09,Charging,,,
7/7/2025,23:50:49,67.5,3.1,Charging,,,
7/7/2025,23:50:56,67.48,3.12,Charging,,,
7/7/2025,23:51:01,67.53,3.13,Charging,,,
7/7/2025,23:51:06,67.52,3.12,Charging,,,
7/7/2025,23:51:12,67.53,3.06,Charging,,,
7/7/2025,23:51:18,67.56,3.12,Charging,,,
7/7/2025,23:51:25,67.55,3.12,Charging,,,
7/7/2025,23:51:37,67.53,3.08,Charging,,,
7/7/2025,23:51:48,67.51,3.1,Charging,,,
7/7/2025,23:52:35,67.51,3.1,Charging,,,
7/7/2025,23:52:43,67.53,3.12,Charging,,,
7/7/2025,23:52:48,67.51,3.15,Charging,,,
7/7/2025,23:52:54,67.47,3.12,Charging,,,
7/7/2025,23:52:59,67.55,3.04,Charging,,,
7/7/2025,23:53:05,67.52,3.05,Charging,,,
7/7/2025,23:53:13,67.52,3.13,Charging,,,
7/7/2025,23:53:20,67.54,3.12,Charging,,,
7/7/2025,23:53:25,67.51,3.09,Charging,,,
7/7/2025,23:53:30,67.53,3.15,Charging,,,
7/7/2025,23:53:36,67.51,3.1,Charging,,,
7/7/2025,23:53:41,67.49,3.07,Charging,,,
7/7/2025,23:53:47,67.48,3.11,Charging,,,
7/7/2025,23:53:52,67.5,3.09,Charging,,,
7/7/2025,23:53:58,67.49,3.11,Charging,,,
7/7/2025,23:54:04,67.56,3.08,Charging,,,
7/7/2025,23:54:10,67.5,3.06,Charging,,,
7/7/2025,23:54:15,67.52,3.11,Charging,,,
7/7/2025,23:54:20,67.49,3.11,Charging,,,
7/7/2025,23:54:25,67.53,3.08,Charging,,,
7/7/2025,23:54:31,67.57,3.14,Charging,,,
7/7/2025,23:54:38,67.52,3.11,Charging,,,
7/7/2025,23:54:46,67.48,3.11,Charging,,,
7/7/2025,23:54:51,67.58,3.11,Charging,,,
7/7/2025,23:54:57,67.49,3.04,Charging,,,
7/7/2025,23:55:02,67.54,3.1,Charging,,,
7/7/2025,23:55:08,67.52,3.16,Charging,,,
7/7/2025,23:55:14,67.51,3.1,Charging,,,
7/7/2025,23:55:19,67.5,3.13,Charging,,,
7/7/2025,23:55:25,67.51,3.08,Charging,,,
7/7/2025,23:55:32,67.5,3.12,Charging,,,
7/7/2025,23:55:38,67.49,3.15,Charging,,,
7/7/2025,23:55:44,67.5,3.12,Charging,,,
7/7/2025,23:55:50,67.51,3.06,Charging,,,
7/7/2025,23:55:56,67.51,3.12,Charging,,,
7/7/2025,23:56:00,67.52,3.08,Charging,,,
7/7/2025,23:56:07,67.51,3.11,Charging,,,
7/7/2025,23:56:12,67.53,3.12,Charging,,,
7/7/2025,23:56:17,67.49,3.08,Charging,,,
7/7/2025,23:56:24,67.49,3.12,Charging,,,
7/7/2025,23:56:30,67.51,3.11,Charging,,,
7/7/2025,23:56:36,67.51,3.08,Charging,,,
7/7/2025,23:56:43,67.54,3.12,Charging,,,
7/7/2025,23:56:48,67.48,3.14,Charging,,,
7/7/2025,23:56:54,67.51,3.1,Charging,,,
7/7/2025,23:57:00,67.5,3.11,Charging,,,
7/7/2025,23:57:07,67.52,3.04,Charging,,,
7/7/2025,23:57:13,67.54,3.08,Charging,,,
7/7/2025,23:57:19,67.54,3.13,Charging,,,
7/7/2025,23:57:25,67.51,3.11,Charging,,,
7/7/2025,23:57:32,67.49,3.06,Charging,,,
7/7/2025,23:57:39,67.52,3.14,Charging,,,
7/7/2025,23:57:44,67.51,3.11,Charging,,,
7/7/2025,23:57:52,67.54,3.09,Charging,,,
7/7/2025,23:57:59,67.49,3.11,Charging,,,
7/7/2025,23:58:06,67.49,3.1,Charging,,,
7/7/2025,23:58:11,67.49,3.13,Charging,,,
7/7/2025,23:58:18,67.49,3.08,Charging,,,
7/7/2025,23:58:24,67.52,3.13,Charging,,,
7/7/2025,23:58:31,67.46,3.12,Charging,,,
7/7/2025,23:58:36,67.52,3.1,Charging,,,
7/7/2025,23:58:46,67.51,3.09,Charging,,,
7/7/2025,23:58:50,67.52,3.12,Charging,,,
7/7/2025,23:58:55,67.41,3.11,Charging,,,
7/7/2025,23:59:01,67.49,3.11,Charging,,,
7/7/2025,23:59:07,67.52,3.09,Charging,,,
7/7/2025,23:59:13,67.54,3.1,Charging,,,
7/7/2025,23:59:19,67.51,3.1,Charging,,,
7/7/2025,23:59:25,67.49,3.1,Charging,,,
7/7/2025,23:59:30,67.47,3.13,Charging,,,
7/7/2025,23:59:36,67.54,3.08,Charging,,,
7/7/2025,23:59:41,67.55,3.13,Charging,,,
7/7/2025,23:59:49,67.52,3.11,Charging,,,
7/7/2025,23:59:54,67.54,3.09,Charging,,,
7/8/2025,0:00:01,67.51,3.12,Charging,,,
7/8/2025,0:00:06,67.53,3.14,Charging,,,
7/8/2025,0:00:11,67.56,3.1,Charging,,,
7/8/2025,0:00:17,67.49,3.07,Charging,,,
7/8/2025,0:00:23,67.53,3.13,Charging,,,
7/8/2025,0:00:29,67.55,3.1,Charging,,,
7/8/2025,0:00:35,67.49,3.1,Charging,,,
7/8/2025,0:00:40,67.45,3.1,Charging,,,
7/8/2025,0:00:47,67.53,3.1,Charging,,,
7/8/2025,0:00:54,67.51,3.08,Charging,,,
7/8/2025,0:01:00,67.56,3.12,Charging,,,
7/8/2025,0:01:05,67.53,3.11,Charging,,,
7/8/2025,0:01:11,67.52,3.05,Charging,,,
7/8/2025,0:01:16,67.52,3.08,Charging,,,
7/8/2025,0:01:23,67.51,3.13,Charging,,,
7/8/2025,0:01:28,67.51,3.03,Charging,,,
7/8/2025,0:01:33,67.53,3.11,Charging,,,
7/8/2025,0:01:42,67.5,3.03,Charging,,,
7/8/2025,0:01:44,67.51,3.11,Charging,,,
7/8/2025,0:01:51,67.52,3.1,Charging,,,
7/8/2025,0:01:56,67.51,3.05,Charging,,,
7/8/2025,0:02:02,67.52,3.12,Charging,,,
7/8/2025,0:02:08,67.51,3.07,Charging,,,
7/8/2025,0:02:13,67.53,3.14,Charging,,,
7/8/2025,0:02:18,67.51,3.11,Charging,,,
7/8/2025,0:02:26,67.51,3.1,Charging,,,
7/8/2025,0:02:32,67.49,3.06,Charging,,,
7/8/2025,0:02:38,67.51,3.12,Charging,,,
7/8/2025,0:02:43,67.55,3.11,Charging,,,
7/8/2025,0:02:48,67.5,3.12,Charging,,,
7/8/2025,0:02:54,67.53,3.13,Charging,,,
7/8/2025,0:02:59,67.52,3.05,Charging,,,
7/8/2025,0:03:05,67.49,3.06,Charging,,,
7/8/2025,0:03:10,67.57,3.12,Charging,,,
7/8/2025,0:03:15,67.5,3.14,Charging,,,
7/8/2025,0:03:21,67.53,3.09,Charging,,,
7/8/2025,0:03:28,67.54,3.13,Charging,,,
7/8/2025,0:03:36,67.45,3.13,Charging,,,
7/8/2025,0:03:42,67.48,3.09,Charging,,,
7/8/2025,0:03:47,67.51,3.1,Charging,,,
7/8/2025,0:03:52,67.54,3.11,Charging,,,
7/8/2025,0:03:59,67.49,3.15,Charging,,,
7/8/2025,0:04:04,67.52,3.15,Charging,,,
7/8/2025,0:04:10,67.49,3.11,Charging,,,
7/8/2025,0:04:16,67.49,3.15,Charging,,,
7/8/2025,0:04:22,67.51,3.09,Charging,,,
7/8/2025,0:04:27,67.51,3.11,Charging,,,
7/8/2025,0:04:33,67.51,3.11,Charging,,,
7/8/2025,0:04:38,67.5,3.15,Charging,,,
7/8/2025,0:04:43,67.51,3.08,Charging,,,
7/8/2025,0:04:49,67.5,3.11,Charging,,,
7/8/2025,0:04:56,67.53,3.08,Charging,,,
7/8/2025,0:05:02,67.48,3.09,Charging,,,
7/8/2025,0:05:10,67.49,3.09,Charging,,,
7/8/2025,0:05:15,67.52,3.1,Charging,,,
7/8/2025,0:05:24,67.49,3.1,Charging,,,
7/8/2025,0:05:30,67.49,3.1,Charging,,,
7/8/2025,0:05:37,67.53,3.12,Charging,,,
7/8/2025,0:05:42,67.54,3.12,Charging,,,
7/8/2025,0:05:48,67.49,3.06,Charging,,,
7/8/2025,0:05:54,67.59,3.12,Charging,,,
7/8/2025,0:05:59,67.51,3.13,Charging,,,
7/8/2025,0:06:04,67.54,3.11,Charging,,,
7/8/2025,0:06:10,67.54,3.11,Charging,,,
7/8/2025,0:06:15,67.52,3.08,Charging,,,
7/8/2025,0:06:20,67.49,3.15,Charging,,,
7/8/2025,0:06:27,67.52,3.14,Charging,,,
7/8/2025,0:06:32,67.53,3.1,Charging,,,
7/8/2025,0:06:38,67.54,3.05,Charging,,,
7/8/2025,0:06:45,67.54,3.13,Charging,,,
7/8/2025,0:06:51,67.51,3.1,Charging,,,
7/8/2025,0:06:57,67.49,3.13,Charging,,,
7/8/2025,0:07:03,67.53,3.14,Charging,,,
7/8/2025,0:07:09,67.54,3.12,Charging,,,
7/8/2025,0:07:14,67.48,3.1,Charging,,,
7/8/2025,0:07:20,67.49,3.1,Charging,,,
7/8/2025,0:07:26,67.54,3.09,Charging,,,
7/8/2025,0:07:33,67.5,3.1,Charging,,,
7/8/2025,0:07:39,67.54,3.1,Charging,,,
7/8/2025,0:07:45,67.49,3.07,Charging,,,
7/8/2025,0:07:50,67.51,3.09,Charging,,,
7/8/2025,0:07:57,67.53,3.11,Charging,,,
7/8/2025,0:08:03,67.55,3.04,Charging,,,
7/8/2025,0:08:09,67.5,3.1,Charging,,,
7/8/2025,0:08:16,67.45,3.1,Charging,,,
7/8/2025,0:08:22,67.49,3.08,Charging,,,
7/8/2025,0:08:28,67.51,3.1,Charging,,,
7/8/2025,0:08:36,67.56,3.06,Charging,,,
7/8/2025,0:08:41,67.56,3.15,Charging,,,
7/8/2025,0:08:47,67.51,3.04,Charging,,,
7/8/2025,0:08:53,67.49,3.14,Charging,,,
7/8/2025,0:09:02,67.48,3.15,Charging,,,
7/8/2025,0:09:09,67.52,3.13,Charging,,,
7/8/2025,0:09:18,67.49,3.1,Charging,,,
7/8/2025,0:09:26,67.48,3.14,Charging,,,
7/8/2025,0:09:31,67.49,3.11,Charging,,,
7/8/2025,0:09:36,67.5,3.1,Charging,,,
7/8/2025,0:09:45,67.53,3.11,Charging,,,
7/8/2025,0:09:53,67.51,3.08,Charging,,,
7/8/2025,0:10:02,67.52,3.04,Charging,,,
7/8/2025,0:10:06,67.46,3.09,Charging,,,
7/8/2025,0:10:12,67.43,3.15,Charging,,,
7/8/2025,0:10:18,67.49,3.16,Charging,,,
7/8/2025,0:10:27,67.51,3.13,Charging,,,
7/8/2025,0:10:34,67.51,3.1,Charging,,,
7/8/2025,0:10:40,67.54,3.13,Charging,,,
7/8/2025,0:10:48,67.46,3.15,Charging,,,
7/8/2025,0:10:54,67.49,3.12,Charging,,,
7/8/2025,0:11:02,67.54,3.09,Charging,,,
7/8/2025,0:11:07,67.49,3.09,Charging,,,
7/8/2025,0:11:13,67.48,3.13,Charging,,,
7/8/2025,0:11:19,67.47,3.13,Charging,,,
7/8/2025,0:11:25,67.54,3.12,Charging,,,
7/8/2025,0:11:31,67.5,3.07,Charging,,,
7/8/2025,0:11:39,67.48,3.14,Charging,,,
7/8/2025,0:11:44,67.49,3.09,Charging,,,
7/8/2025,0:11:50,67.54,3.11,Charging,,,
7/8/2025,0:11:57,67.54,3.12,Charging,,,
7/8/2025,0:12:03,67.49,3.08,Charging,,,
7/8/2025,0:12:08,67.52,3.11,Charging,,,
7/8/2025,0:12:14,67.5,3.12,Charging,,,
7/8/2025,0:12:23,67.49,3.13,Charging,,,
7/8/2025,0:12:26,67.53,3.01,Charging,,,
7/8/2025,0:12:33,67.51,3.08,Charging,,,
7/8/2025,0:12:44,67.52,3.11,Charging,,,
7/8/2025,0:12:51,67.53,3.1,Charging,,,
7/8/2025,0:12:58,67.43,3.1,Charging,,,
7/8/2025,0:13:04,67.48,3.07,Charging,,,
7/8/2025,0:13:09,67.52,3.06,Charging,,,
7/8/2025,0:13:16,67.54,3.07,Charging,,,
7/8/2025,0:13:21,67.53,3.11,Charging,,,
7/8/2025,0:13:32,67.52,3.14,Charging,,,
7/8/2025,0:13:35,67.52,3.08,Charging,,,
7/8/2025,0:13:41,67.49,3.09,Charging,,,
7/8/2025,0:13:46,67.5,3.11,Charging,,,
7/8/2025,0:13:52,67.54,3.09,Charging,,,
7/8/2025,0:13:59,67.52,3.11,Charging,,,
7/8/2025,0:14:05,67.51,3.11,Charging,,,
7/8/2025,0:14:12,67.54,3.09,Charging,,,
7/8/2025,0:14:19,67.51,3.09,Charging,,,
7/8/2025,0:14:24,67.52,3.11,Charging,,,
7/8/2025,0:14:33,67.52,3.14,Charging,,,
7/8/2025,0:14:39,67.46,3.14,Charging,,,
7/8/2025,0:14:47,67.48,3.1,Charging,,,
7/8/2025,0:14:57,67.54,3.12,Charging,,,
7/8/2025,0:15:00,67.56,3.11,Charging,,,
7/8/2025,0:15:06,67.52,3.1,Charging,,,
7/8/2025,0:15:15,67.54,3.13,Charging,,,
7/8/2025,0:15:23,67.51,3.13,Charging,,,
7/8/2025,0:15:30,67.5,3.1,Charging,,,
7/8/2025,0:15:36,67.52,3.09,Charging,,,
7/8/2025,0:15:43,67.5,3.11,Charging,,,
7/8/2025,0:15:50,67.51,3.13,Charging,,,
7/8/2025,0:16:00,67.51,3.1,Charging,,,
7/8/2025,0:16:07,67.49,3.11,Charging,,,
7/8/2025,0:16:10,67.52,3.07,Charging,,,
7/8/2025,0:16:18,67.51,3.14,Charging,,,
7/8/2025,0:16:23,67.5,3.11,Charging,,,
7/8/2025,0:16:31,67.53,3.09,Charging,,,
7/8/2025,0:16:40,67.52,3.09,Charging,,,
7/8/2025,0:16:45,67.5,3.11,Charging,,,
7/8/2025,0:16:50,67.45,3.15,Charging,,,
7/8/2025,0:16:56,67.48,3.12,Charging,,,
7/8/2025,0:17:06,67.49,3.08,Charging,,,
7/8/2025,0:17:12,67.56,3.03,Charging,,,
7/8/2025,0:17:18,67.47,3.1,Charging,,,
7/8/2025,0:17:24,67.51,3.12,Charging,,,
7/8/2025,0:17:29,67.47,3.14,Charging,,,
7/8/2025,0:17:37,67.52,3.11,Charging,,,
7/8/2025,0:17:45,67.49,3.08,Charging,,,
7/8/2025,0:17:48,67.51,3.11,Charging,,,
7/8/2025,0:17:58,67.52,3.08,Charging,,,
7/8/2025,0:18:05,67.57,3.09,Charging,,,
7/8/2025,0:18:13,67.55,3.14,Charging,,,
7/8/2025,0:18:18,67.52,3.06,Charging,,,
7/8/2025,0:18:25,67.53,3.08,Charging,,,
7/8/2025,0:18:33,67.5,3.11,Charging,,,
7/8/2025,0:18:39,67.49,3.09,Charging,,,
7/8/2025,0:18:48,67.51,3.12,Charging,,,
7/8/2025,0:18:56,67.44,3.15,Charging,,,
7/8/2025,0:19:03,67.51,3.13,Charging,,,
7/8/2025,0:19:09,67.46,3.13,Charging,,,
7/8/2025,0:19:17,67.56,3.08,Charging,,,
7/8/2025,0:19:23,67.51,3.09,Charging,,,
7/8/2025,0:19:33,67.53,3.08,Charging,,,
7/8/2025,0:19:41,67.52,3.12,Charging,,,
7/8/2025,0:19:49,67.53,3.09,Charging,,,
7/8/2025,0:19:56,67.46,3.1,Charging,,,
7/8/2025,0:20:02,67.5,3.03,Charging,,,
7/8/2025,0:20:09,67.49,3.1,Charging,,,
7/8/2025,0:20:16,67.49,3.12,Charging,,,
7/8/2025,0:20:22,67.49,3.11,Charging,,,
7/8/2025,0:20:30,67.52,3.14,Charging,,,
7/8/2025,0:20:37,67.51,3.09,Charging,,,
7/8/2025,0:20:44,67.5,3.06,Charging,,,
7/8/2025,0:20:49,67.49,3.1,Charging,,,
7/8/2025,0:20:57,67.53,3.09,Charging,,,
7/8/2025,0:21:04,67.49,3.11,Charging,,,
7/8/2025,0:21:10,67.5,3.12,Charging,,,
7/8/2025,0:21:15,67.48,3.08,Charging,,,
7/8/2025,0:21:21,67.49,3.07,Charging,,,
7/8/2025,0:21:29,67.51,3.12,Charging,,,
7/8/2025,0:21:34,67.54,3.11,Charging,,,
7/8/2025,0:21:42,67.5,3.12,Charging,,,
7/8/2025,0:21:48,67.52,3.1,Charging,,,
7/8/2025,0:21:54,67.51,3.1,Charging,,,
7/8/2025,0:22:00,67.53,3.15,Charging,,,
7/8/2025,0:22:07,67.52,3.03,Charging,,,
7/8/2025,0:22:16,67.48,3.13,Charging,,,
7/8/2025,0:22:22,67.51,3.1,Charging,,,
7/8/2025,0:22:31,67.51,3.12,Charging,,,
7/8/2025,0:22:36,67.51,3.04,Charging,,,
7/8/2025,0:22:46,67.52,3.12,Charging,,,
7/8/2025,0:22:54,67.52,3.08,Charging,,,
7/8/2025,0:23:00,67.45,3.13,Charging,,,
7/8/2025,0:23:06,67.5,3.07,Charging,,,
7/8/2025,0:23:11,67.5,3.16,Charging,,,
7/8/2025,0:23:18,67.52,3.1,Charging,,,
7/8/2025,0:23:27,67.45,3.14,Charging,,,
7/8/2025,0:23:32,67.54,3.11,Charging,,,
7/8/2025,0:23:39,67.55,3.08,Charging,,,
7/8/2025,0:23:45,67.52,3.14,Charging,,,
7/8/2025,0:23:51,67.53,3.09,Charging,,,
7/8/2025,0:23:57,67.5,3.07,Charging,,,
7/8/2025,0:24:05,67.46,3.1,Charging,,,
7/8/2025,0:24:10,67.52,3.03,Charging,,,
7/8/2025,0:24:18,67.5,3.08,Charging,,,
7/8/2025,0:24:29,67.5,3.13,Charging,,,
7/8/2025,0:24:35,67.52,3.06,Charging,,,
7/8/2025,0:24:42,67.49,3.14,Charging,,,
7/8/2025,0:24:50,67.5,3.11,Charging,,,
7/8/2025,0:24:55,67.54,3.11,Charging,,,
7/8/2025,0:25:00,67.43,3.14,Charging,,,
7/8/2025,0:25:05,67.51,3.11,Charging,,,
7/8/2025,0:25:11,67.51,3.11,Charging,,,
7/8/2025,0:25:16,67.49,3.08,Charging,,,
7/8/2025,0:25:22,67.51,3.11,Charging,,,
7/8/2025,0:25:29,67.5,3.08,Charging,,,
7/8/2025,0:25:34,67.5,3.12,Charging,,,
7/8/2025,0:25:40,67.51,3.08,Charging,,,
7/8/2025,0:25:46,67.49,3.14,Charging,,,
7/8/2025,0:25:53,67.47,3.14,Charging,,,
7/8/2025,0:26:00,67.5,3.1,Charging,,,
7/8/2025,0:26:06,67.48,3.13,Charging,,,
7/8/2025,0:26:11,67.49,3.07,Charging,,,
7/8/2025,0:26:16,67.49,3.11,Charging,,,
7/8/2025,0:26:22,67.51,3.12,Charging,,,
7/8/2025,0:26:28,67.55,3.15,Charging,,,
7/8/2025,0:26:34,67.51,3.13,Charging,,,
7/8/2025,0:26:39,67.48,3.11,Charging,,,
7/8/2025,0:26:45,67.54,3.04,Charging,,,
7/8/2025,0:26:50,67.47,3.12,Charging,,,
7/8/2025,0:26:55,67.52,3.13,Charging,,,
7/8/2025,0:27:02,67.5,3.07,Charging,,,
7/8/2025,0:27:07,67.56,3.07,Charging,,,
7/8/2025,0:27:12,67.49,3.09,Charging,,,
7/8/2025,0:27:19,67.51,3.08,Charging,,,
7/8/2025,0:27:25,67.49,3.06,Charging,,,
7/8/2025,0:27:30,67.51,3.13,Charging,,,
7/8/2025,0:27:36,67.51,3.05,Charging,,,
7/8/2025,0:27:42,67.54,3.04,Charging,,,
7/8/2025,0:27:47,67.46,3.12,Charging,,,
7/8/2025,0:27:53,67.53,3.12,Charging,,,
7/8/2025,0:28:00,67.53,3.09,Charging,,,
7/8/2025,0:28:07,67.51,3.1,Charging,,,
7/8/2025,0:28:14,67.46,3.04,Charging,,,
7/8/2025,0:28:20,67.43,3.1,Charging,,,
7/8/2025,0:28:26,67.46,3.02,Charging,,,
7/8/2025,0:28:32,67.48,3.13,Charging,,,
7/8/2025,0:28:38,67.49,3.08,Charging,,,
7/8/2025,0:28:45,67.47,3.13,Charging,,,
7/8/2025,0:28:50,67.47,3.14,Charging,,,
7/8/2025,0:28:58,67.48,3.09,Charging,,,
7/8/2025,0:29:05,67.47,3.11,Charging,,,
7/8/2025,0:29:12,67.46,3.14,Charging,,,
7/8/2025,0:29:18,67.47,3.12,Charging,,,
7/8/2025,0:29:23,67.45,3.03,Charging,,,
7/8/2025,0:29:28,67.41,3.13,Charging,,,
7/8/2025,0:29:36,67.51,3.06,Charging,,,
7/8/2025,0:29:44,67.45,3.1,Charging,,,
7/8/2025,0:29:50,67.43,3.09,Charging,,,
7/8/2025,0:29:55,67.49,3.12,Charging,,,
7/8/2025,0:30:03,67.46,3.14,Charging,,,
7/8/2025,0:30:09,67.5,3.12,Charging,,,
7/8/2025,0:30:15,67.47,3.13,Charging,,,
7/8/2025,0:30:20,67.45,3.1,Charging,,,
7/8/2025,0:30:25,67.43,3.13,Charging,,,
7/8/2025,0:30:32,67.44,3.11,Charging,,,
7/8/2025,0:30:37,67.48,3.01,Charging,,,
7/8/2025,0:30:43,67.5,3.1,Charging,,,
7/8/2025,0:30:48,67.52,3.1,Charging,,,
7/8/2025,0:30:55,67.45,3.1,Charging,,,
7/8/2025,0:31:03,67.45,3.13,Charging,,,
7/8/2025,0:31:08,67.52,3.11,Charging,,,
7/8/2025,0:31:16,67.46,3.05,Charging,,,
7/8/2025,0:31:21,67.46,3.11,Charging,,,
7/8/2025,0:31:27,67.47,3.07,Charging,,,
7/8/2025,0:31:33,67.44,3.04,Charging,,,
7/8/2025,0:31:38,67.44,3.11,Charging,,,
7/8/2025,0:31:43,67.5,3.05,Charging,,,
7/8/2025,0:31:49,67.42,3.14,Charging,,,
7/8/2025,0:32:02,67.49,0,Charging,,,
7/8/2025,0:32:07,67.51,3.1,Charging,,,
7/8/2025,0:32:12,67.46,3.11,Charging,,,
7/8/2025,0:32:17,67.43,3.09,Charging,,,
7/8/2025,0:32:24,67.47,3.1,Charging,,,
7/8/2025,0:32:31,67.45,3.06,Charging,,,
7/8/2025,0:32:38,67.45,3.12,Charging,,,
7/8/2025,0:32:44,67.5,3.08,Charging,,,
7/8/2025,0:32:49,67.47,3.11,Charging,,,
7/8/2025,0:32:54,67.47,3.07,Charging,,,
7/8/2025,0:33:02,67.42,3.07,Charging,,,
7/8/2025,0:33:07,67.46,3.12,Charging,,,
7/8/2025,0:33:13,67.43,3.11,Charging,,,
7/8/2025,0:33:18,67.5,3.13,Charging,,,
7/8/2025,0:33:25,67.43,3.12,Charging,,,
7/8/2025,0:33:31,67.42,3.11,Charging,,,
7/8/2025,0:33:36,67.47,3.13,Charging,,,
7/8/2025,0:33:41,67.51,3.11,Charging,,,
7/8/2025,0:33:47,67.41,3.09,Charging,,,
7/8/2025,0:33:51,67.47,3.03,Charging,,,
7/8/2025,0:33:52,67.46,3.1,Charging,,,
7/8/2025,0:33:58,67.46,3.08,Charging,,,
7/8/2025,0:34:03,67.52,3.08,Charging,,,
7/8/2025,0:34:08,67.47,3.06,Charging,,,
7/8/2025,0:34:13,67.43,3.09,Charging,,,
7/8/2025,0:34:19,67.51,3.09,Charging,,,
7/8/2025,0:34:25,67.46,3.09,Charging,,,
7/8/2025,0:34:30,67.45,3.09,Charging,,,
7/8/2025,0:34:36,67.41,3.1,Charging,,,
7/8/2025,0:34:43,67.51,3.09,Charging,,,
7/8/2025,0:34:49,67.44,3.13,Charging,,,
7/8/2025,0:34:56,67.48,3.1,Charging,,,
7/8/2025,0:35:01,67.45,3.07,Charging,,,
7/8/2025,0:35:06,67.43,3.07,Charging,,,
7/8/2025,0:35:13,67.47,3.11,Charging,,,
7/8/2025,0:35:18,67.46,3.1,Charging,,,
7/8/2025,0:35:24,67.46,3.11,Charging,,,
7/8/2025,0:35:29,67.46,3.07,Charging,,,
7/8/2025,0:35:36,67.41,3.1,Charging,,,
7/8/2025,0:35:41,67.43,3.13,Charging,,,
7/8/2025,0:35:53,67.48,3.12,Charging,,,
7/8/2025,0:35:59,67.46,3.11,Charging,,,
,,,,,,,
7/8/2025,0:36:00,67.48,3.11,Charging,,,
,,,,,,,
,,,,,,,
7/8/2025,0:36:07,67.45,3.13,Charging,,,
7/8/2025,0:36:13,67.41,3.02,Charging,,,
7/8/2025,0:36:19,67.43,3.11,Charging,,,
7/8/2025,0:36:25,67.46,3.09,Charging,,,
7/8/2025,0:36:32,67.41,3.11,Charging,,,
7/8/2025,0:36:37,67.43,3.07,Charging,,,
7/8/2025,0:36:45,67.46,3.05,Charging,,,
7/8/2025,0:36:50,67.4,3.09,Charging,,,
7/8/2025,0:36:56,67.46,3.14,Charging,,,
7/8/2025,0:37:02,67.46,3.1,Charging,,,
7/8/2025,0:37:07,67.48,3.11,Charging,,,
7/8/2025,0:37:13,67.46,3.08,Charging,,,
7/8/2025,0:37:20,67.46,3.09,Charging,,,
7/8/2025,0:37:30,67.46,3.1,Charging,,,
7/8/2025,0:37:36,67.45,3.1,Charging,,,
7/8/2025,0:37:42,67.38,3.06,Charging,,,
7/8/2025,0:37:48,67.45,3.11,Charging,,,
7/8/2025,0:37:53,67.44,3.11,Charging,,,
7/8/2025,0:37:59,67.44,3.09,Charging,,,
7/8/2025,0:38:05,67.48,3.09,Charging,,,
7/8/2025,0:38:11,67.41,3.1,Charging,,,
7/8/2025,0:38:16,67.44,3.09,Charging,,,
7/8/2025,0:38:23,67.44,3.08,Charging,,,
7/8/2025,0:38:30,67.45,3.06,Charging,,,
7/8/2025,0:38:37,67.48,3.12,Charging,,,
7/8/2025,0:38:45,67.43,3.07,Charging,,,
7/8/2025,0:38:51,67.43,3.07,Charging,,,
7/8/2025,0:38:58,67.42,3.11,Charging,,,
7/8/2025,0:39:04,67.43,3.09,Charging,,,
7/8/2025,0:39:15,67.46,3.11,Charging,,,
7/8/2025,0:39:21,67.42,3.09,Charging,,,
7/8/2025,0:39:35,67.48,3.06,Charging,,,
7/8/2025,0:39:40,67.45,3.05,Charging,,,
7/8/2025,0:39:46,67.43,3.09,Charging,,,
7/8/2025,0:39:53,67.46,3.14,Charging,,,
7/8/2025,0:40:00,67.51,3.11,Charging,,,
7/8/2025,0:40:07,67.42,3.07,Charging,,,
7/8/2025,0:40:12,67.45,3.15,Charging,,,
7/8/2025,0:40:21,67.41,3.14,Charging,,,
7/8/2025,0:40:28,67.38,3.1,Charging,,,
7/8/2025,0:40:34,67.43,3.09,Charging,,,
7/8/2025,0:40:41,67.42,3.09,Charging,,,
7/8/2025,0:40:47,67.44,3.11,Charging,,,
